feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target
-0.2869498641201481,0.4878874482150154,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,1.0711344620619143,1.1353770564963297,1.192991687088801,1.3206945220935848,0.399023980881885,0.3982651842541682,0.0192678874531307,0.0016018689276518,-0.0053308423584598,-0.162032978946085,-0.1164503194962569,-0.1643041935405729,0.0,1.0,0.0,0.0,0.0,1.0,0
1.4859322737576075,-0.9198055636968052,-0.4681995291711422,2.0884395812127017,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6691952240112384,-0.6840579751819935,-0.6401208139175409,-0.6317261526431018,-0.662168473217396,-0.6480609521038612,-0.3319369918956653,-0.1458226455904865,-0.1490083816171807,-0.2993580483746517,-0.2863704752997496,-0.260934778998607,0.0,0.0,0.0,1.0,0.0,1.0,0
1.0234412812677585,-0.486669252339322,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.4653377247924204,-0.6764016784151393,-0.1199342833644999,-0.2042907457482425,-0.105242403087959,-0.2993136881209843,-0.2772660990103693,1.3399529085476225,1.3398439519451464,1.771803304699609,1.037265282455114,0.0148089307790907,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.5181953603650727,-0.5949533301786929,0.8411442951247579,2.0884395812127017,2.162337705777414,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.0561104505803216,-0.0252921533694813,-0.0219174541687021,0.0265103264355911,0.0577832773654,0.0997703193911999,-0.2148686987793999,-0.2454783230021889,-0.1840917944846288,-0.201224903628914,-0.1036454848464082,-0.2955316216877905,1.0,1.0,0.0,0.0,1.0,0.0,0
4.183796396615063,1.6790123044480945,0.8411442951247579,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6938412319031613,-0.6896979728003023,-0.6750597926557691,-0.6713714304781555,-0.662168473217396,-0.6538975852342701,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.826522688691639,-0.5949533301786929,0.8411442951247579,2.0884395812127017,2.162337705777414,2.29424976180582,2.4804098576267464,2.4663652583521363,-0.131724239303468,-0.1156167152266966,-0.0520342763372739,0.0129778634895315,0.0766009102836886,0.1171790054911481,-0.3085233332724122,-0.1052191340500159,-0.1950553610057063,-0.1889582605356968,-0.1932793273953493,-0.2955316216877905,1.0,0.0,0.0,1.0,0.0,1.0,0
0.2526229604513428,-0.486669252339322,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6434047912089113,-0.32947132491892,-0.5221079163116416,-0.5469882733649499,-0.6149182380632358,-0.5590101246604247,1.1711028234240657,0.1919771568095941,-0.2868752306197306,-0.2983767169271943,0.075622200251474,-0.294443310411144,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5609502887779091,-0.486669252339322,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.689781248292441,-0.6896979728003023,-0.6750597926557691,-0.6713714304781555,-0.662168473217396,-0.6538975852342701,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,1.0,1.0,0.0,0.0,0.0,1.0,0
1.794259602084174,-0.1618170188212095,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.0737536679490557,-0.088756226569501,-0.2623755908981192,-0.0365319086729842,-0.034342312013706,-0.2419932274934417,-0.0478122445024893,-0.0393722629007134,0.4911542675485356,-0.1937422513420515,-0.2164560781115755,-0.1018694939855894,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.9036045207732806,-1.3529418750542883,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.6312257009661174,0.0155414293870742,0.0260297972319819,0.0618789089451311,-0.3382611020384407,-0.3344515690765968,-0.1207457911139226,-0.1585884555068616,-0.1480216606302837,0.9052263033792788,-0.2647943289147545,-0.2554932226153745,1.0,0.0,1.0,0.0,0.0,1.0,1
1.4859322737576075,-0.9198055636968052,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6059793718174729,-0.6349194959324782,-0.6301155609152301,-0.6503469465238967,-0.626231906934354,-0.5598535687544144,-0.2670811575092542,-0.2033099702461627,-0.2140771489197758,-0.1651609729348554,0.0501405792982751,-0.2510826979679124,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.3640316962017896,-0.486669252339322,0.8411442951247579,2.0884395812127017,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.9792807388958872,0.9927838167114378,0.9560418858277268,0.32222663898005,-0.0273001303694385,-0.0090677064972357,-0.3310589796972933,-0.1013482110431151,-0.17861001122409,-0.2073582251755226,-0.2124865793701224,-0.0091339173071323,1.0,1.0,0.0,0.0,0.0,1.0,0
1.1776049454310415,-0.9198055636968052,0.8411442951247579,2.0884395812127017,2.162337705777414,2.29424976180582,2.4804098576267464,2.4663652583521363,-0.1046940128482027,-0.0899265260753,-0.0777765073663073,-0.0362041327538754,-0.0089772643114029,-0.0014092341238089,-0.2148686987793999,-0.1837082750197287,-0.17861001122409,-0.2073582251755226,-0.2124865793701224,-0.2955316216877905,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.2869498641201481,-0.7032374080180637,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,1.0899221043410532,1.1948790313694877,1.231078061432374,1.2453997109611838,1.3443255440812414,1.4046458083208435,0.0778020340112634,-0.026977073272233,-0.0141565134079272,0.0073080289557786,0.075622200251474,0.2772637870735259,1.0,0.0,1.0,0.0,1.0,0.0,0
2.56507792290059,0.704455603893757,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,5.180805187642266,5.518585805529279,4.257876439751923,0.5229659768684848,0.611410901759817,0.6396757528359109,0.6996688070448649,0.3632860898809503,-0.1237921786187024,-0.1153584019763935,-0.1258618729638957,-0.1589199166982165,1.0,0.0,1.0,0.0,1.0,0.0,0
-1.1348500170182052,0.054751136857532,10.006551065196058,8.308970502219559,7.255309068044196,6.246634861342095,5.269868485762349,3.858808594048473,-0.3646010844646827,-0.3534836147788697,-0.3399054734701378,-0.3188874504194879,-0.3049138156573894,-0.2991281304203066,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,0.0,1.0,0.0,0.0,1.0,0.0,1
0.7151139529411922,0.4878874482150154,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6597809667125548,-0.6896979728003023,-0.6750597926557691,-0.6713714304781555,-0.662168473217396,-0.6538975852342701,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,1.0,0.0,0.0,1.0,1.0,0.0,0
0.8692776171044753,1.4624441487693527,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.599304420429481,0.6757172506041635,0.7525006782857682,0.9034982105765976,1.0348818574503484,1.1182965384113277,-0.1270674789422009,-0.0972302078442844,-0.0872835021035143,-0.0734678158130567,-0.0642706182981233,-0.0721414122708771,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0577681849365637,1.6790123044480945,6.078519592308359,4.576651949615444,3.4355805463441094,2.29424976180582,3.875139171694548,2.4663652583521363,-0.3321075914728441,-0.325142626746868,-0.312012040857635,-0.2569846268392429,-0.2358608541947475,-0.2273679069036597,-0.3319369918956653,-0.2454783230021889,-0.1724155961396812,-0.2993580483746517,-0.3085228392439879,-0.170032147628186,0.0,0.0,1.0,0.0,0.0,1.0,1
1.4088504416759662,-0.7032374080180637,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.4693704601909883,-0.3899884993633733,-0.3032917337675979,-0.6713714304781555,-0.662168473217396,-0.6538975852342701,-0.0392662591050019,-0.0395781630606549,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.6723590245283559,-0.5949533301786929,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.3851062246987949,0.446409047437774,0.4334875897734175,0.0878668568173217,0.1502881880040334,0.1873366852292145,-0.151827422936291,-0.151134869716978,-0.1937945508557824,-0.190491590922349,-0.1931512790488508,-0.1945477911231704,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.5952771924467144,0.4878874482150154,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.5389087581934976,0.5926118856983835,0.6347187821921876,0.6199876489246632,0.1654940228424752,0.1990436892537921,-0.0978004056631346,-0.0931122046454537,-0.0945194560074254,-0.1766916174424796,-0.1919988439303644,-0.1695166317603009,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.6723590245283559,1.1375919152512404,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.3805693973754061,0.4061394644430492,-0.0114935109253134,-0.2103467960632034,-0.1713927323037833,-0.1452501899128188,-0.1894063450266122,-0.1852319362032961,-0.2312899483578675,-0.2338541742568718,-0.2274042117371962,-0.2382520808116588,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.0577681849365637,-1.4612259528936595,0.8411442951247579,2.0884395812127017,2.162337705777414,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.2996549707992342,-0.2642306524691332,-0.2508399528766959,-0.2058828002124848,-0.1611510582965465,-0.153127957750683,-0.2148686987793999,-0.2454783230021889,-0.2224642773084001,-0.2280888520030597,-0.2382883211895676,-0.0752345074781882,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4838684566962675,-1.136373719375547,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.0023224797913158,0.0562763121853094,0.1111249793324433,0.1630055841787186,0.2470151091834923,0.2365769514363354,-0.1563345522212672,-0.1219382270372685,-0.17861001122409,-0.1460250097094365,-0.1484624061208787,-0.1809725399355272,1.0,0.0,0.0,1.0,0.0,1.0,0
1.1005231133494,-0.486669252339322,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.5028993852446213,-0.4728823643584667,-0.4383843056905734,-0.4395089886514935,-0.4533438737332854,-0.4914839904956062,-0.2148686987793999,-0.1919442814173901,-0.2081568229983939,-0.2380248329085657,-0.1804744927455006,-0.1809725399355272,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.132786199956865,-0.8115214858574346,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.513377183406619,-0.6243445003981493,-0.6438745884927225,-0.6714026472323563,-0.6622014576747461,-0.6539313229980297,-0.059167868934767,-0.1562823737155164,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2439227553583959,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9463594491861168,0.054751136857532,2.150488119420658,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,1.6352405741487392,1.7178337105331238,1.7937977454411256,1.9944613363871904,2.154621723346233,2.2307318228562725,-0.2999773478749248,-0.2042159309499055,-0.2446654995135821,-0.2505981420791133,-0.2443065934749965,-0.2383666398934111,0.0,0.0,0.0,1.0,1.0,0.0,0
1.0234412812677585,-0.8115214858574346,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.2988920208589646,-0.2679812508853085,-0.0886335784452939,0.1447593913483337,0.492287534039573,1.0329906027452054,-0.256369408689116,0.2075020288691857,0.3853558506201376,0.9273062609470696,1.6122023582333225,-0.2617366925708728,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.9036045207732806,-0.2701010966605804,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.0421457418521729,-0.015422157537441,0.0243261610786303,-0.0072349848555056,-0.3929493323250708,-0.3577474949525934,-0.2227122744181897,-0.1628299988016572,-0.183269526995548,-0.263232784465127,-0.2124865793701224,-0.2382520808116588,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.1348500170182052,0.5961715260543862,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.5920419113014767,-0.5585116281984399,-0.5397939695985545,-0.5797034317674193,-0.5633800234535496,-0.548787582241269,-0.2148686987793999,-0.1630358989615987,-0.1184200310233744,-0.2861714070494432,-0.2868826686857436,-0.1715786952318416,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6723590245283559,1.0293078374118696,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.3994932807153071,-0.6896979728003023,-0.6750597926557691,-0.6713714304781555,-0.662168473217396,-0.6538975852342701,-0.3319369918956653,-0.2454783230021889,-0.2882456764348652,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.7494408566099975,-1.4612259528936595,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,2.29424976180582,-0.309048770508857,-0.318521413040537,-0.2463574678289732,-0.2472824596261152,-0.2214305728396006,-0.1884482429913214,-0.2537384300785554,-0.2162850515086345,-0.150481137565454,0.0016018689276518,-0.2265756147538042,-0.2196248682687398,-0.1164503194962569,-0.1523327694974614,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.826522688691639,-0.1618170188212095,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.0384272214827257,-0.1021794209010759,-0.2519516476547305,-0.2374585470866239,-0.207774588761053,-0.155506470095734,-0.2278632793153054,-0.1631182590255753,-0.1924241050406477,-0.2073582251755226,-0.1420599887959544,-0.2382520808116588,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.9036045207732806,-1.3529418750542883,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,2.4663652583521363,-0.2256624506991607,-0.2073089765063517,-0.1858274647534558,-0.1574031809385964,-0.0923784647213814,-0.0894985353000971,-0.2230049451509803,-0.1629535388976221,-0.215666866065332,-0.0682544924984394,-0.3084588150707387,-0.2301756655481243,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.132786199956865,-0.7032374080180637,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,1.3016134645537103,1.3876682499573276,1.4472521641792704,1.6117751466392205,1.777790790348883,1.806361361406276,0.0778020340112634,0.0320750925989988,0.0872564769120398,0.0480332840252597,0.0538539813467312,0.0183602623134108,1.0,0.0,0.0,1.0,0.0,1.0,0
2.4109142587373067,0.3796033703756445,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.6490732799259952,0.8142073921217359,5.099978015315821,0.3629957199663335,0.6617286914475459,0.732049750009667,0.2896956445517036,12.190891337466462,3.3445320903241718,0.6206401836166393,-0.1136332558732902,1.4252603453129562,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.826522688691639,1.4624441487693527,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.145648936302755,0.1757878617172726,-0.1703503634280919,-0.1444326195681517,-0.118815507287566,-0.6538975852342701,-0.1680413815328938,-0.1878262782185594,-0.2512436394262286,-0.258939459382501,-0.3085228392439879,-0.1034733211301211,1.0,0.0,0.0,1.0,1.0,0.0,0
1.0234412812677585,2.4370008493236903,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6767157305653244,-0.6494988897758064,-0.6750597926557691,-0.603958849781464,-0.662168473217396,-0.6538975852342701,-0.165056140058429,-0.2454783230021889,-0.0514874574121961,-0.2993580483746517,-0.3085228392439879,0.0974060287224725,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.826522688691639,0.4878874482150154,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.0980326855662871,0.0661181080292582,0.1168567043568551,0.1986707258531664,-0.2113863868408998,-0.1880634121237379,-0.2148686987793999,-0.1425282430314219,-0.1512010949213962,-0.2380248329085657,-0.2380962486698199,-0.2325241267240457,0.0,0.0,1.0,0.0,0.0,1.0,1
2.56507792290059,0.1630352146969029,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,0.4076132479367476,0.3646431819663424,0.3869407850411665,0.4376818043918183,0.3479475486751017,0.0332900559029288,-0.154461459531407,-0.1137022206396072,-0.1815701741847809,-0.1930062527564585,-0.1804744927455006,-0.0590816769511191,1.0,0.0,0.0,1.0,0.0,1.0,0
1.254686777512683,-0.2701010966605804,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.3316307477601756,-0.3538643146181056,-0.3261897586762053,-0.2805064511295679,-0.2388954242709658,-0.2480491560882881,-0.2324289427468397,-0.1828023143159859,-0.2115007107873226,-0.2380248329085657,-0.2560230171796081,-0.2514263752131691,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.1348500170182052,-1.4612259528936595,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.4781852568223173,-0.4739821638940369,-0.4402756305726841,-0.4099467224233079,-0.4351694377333256,-0.3379096898619547,-0.238282357402653,-0.1816492734203134,-0.2334278438294776,-0.2380248329085657,0.0297168680317663,-0.2955316216877905,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.9036045207732806,0.054751136857532,2.150488119420658,2.0884395812127017,2.162337705777414,2.29424976180582,-0.309048770508857,-0.318521413040537,-0.0643666588625246,-0.0529563416872859,0.0341870381357418,0.0771439017493368,0.0565298679860925,-0.0613612403245995,-0.3319369918956653,-0.051932172657147,-0.2882456764348652,-0.1764462845806152,-0.0844382328716351,-0.2955316216877905,1.0,0.0,1.0,0.0,1.0,0.0,0
0.1755411283697012,-0.2701010966605804,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.1115469382045527,-0.0404496469686862,-0.5202165914295308,-0.6466789779052993,-0.6629271157364506,-0.5855111380935821,0.2534044736856614,0.2075020288691857,0.3331692739798086,-0.2993580483746517,-0.0460237289220888,0.1340649348831968,1.0,0.0,0.0,1.0,1.0,0.0,0
0.2526229604513428,-1.136373719375547,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.6832689255879971,-0.6896979728003023,-0.6750597926557691,-0.6690145655359928,-0.662168473217396,-0.6538975852342701,-0.3319369918956653,-0.2454783230021889,-0.2799681837114517,-0.2993580483746517,-0.3085228392439879,-0.2955316216877905,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.980686352854922,0.054751136857532,-0.4681995291711422,-0.3997727871900406,2.162337705777414,-0.3406736378850294,-0.309048770508857,2.4663652583521363,-0.4777492854278775,-0.4277200834298591,-0.4152697168641671,-0.3487306674354811,-0.2939299913597731,-0.2856498937983506,-0.1563345522212672,-0.2454783230021889,-0.1237921786187024,-0.1766916174424796,-0.3085228392439879,-0.1809725399355272,1.0,1.0,0.0,0.0,1.0,0.0,0
0.4067866246146259,0.1630352146969029,-0.4681995291711422,-0.3997727871900406,-0.3841479753559767,-0.3406736378850294,-0.309048770508857,-0.318521413040537,-0.5736629922046254,-0.4494481742543937,-0.5723651828355143,-0.5219368281187842,-0.6336863942954991,-0.5830314124572523,0.842199453913918,0.0650191181896442,0.2364157994312994,-0.1926995866791281,0.0063480447957924,-0.2955316216877905,0.0,0.0,0.0,1.0,1.0,0.0,0
